frame_number,timestamp_seconds,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral
96,3.2,fear,0.07135497778654099,0.0017120171105489135,97.59326934814453,0.0008258562884293497,2.235819101333618,0.06781250238418579,0.029208462685346603
99,3.3,sad,2.8753249645233154,0.003912212792783976,21.647733688354492,0.07390503585338593,75.20406341552734,0.02261057309806347,0.17245221138000488
102,3.4,sad,0.0909712016582489,0.0019124223617836833,30.65797996520996,0.0004594753263518214,69.24549102783203,5.900131873204373e-05,0.003124349284917116
105,3.5,sad,7.452836513519287,0.003872499568387866,35.718448638916016,0.1568061113357544,56.55078125,0.08630429953336716,0.030955882743000984
108,3.6,sad,4.37498140335083,0.023492667824029922,1.135928988456726,0.6033111214637756,93.79721069335938,0.020078366622328758,0.04500175267457962
111,3.7,fear,0.40407595038414,0.06912919878959656,82.12937927246094,0.23710964620113373,10.45005989074707,5.77258825302124,0.9376559257507324
114,3.8,sad,5.851751327514648,0.2940055727958679,9.661625862121582,1.2257307767868042,76.84126281738281,0.1467512845993042,5.978870391845703
117,3.9,fear,2.560347080230713,0.0035691431257873774,77.7293472290039,0.001529271132312715,17.829967498779297,0.21530114114284515,1.659923791885376
120,4.0,fear,0.15923620760440826,2.253376351291081e-06,74.85701751708984,2.8530816052807495e-05,24.52008819580078,0.005147762130945921,0.45847389101982117
123,4.1,fear,0.9939290285110474,0.0009554870775900781,62.403297424316406,0.0008563884766772389,33.26006317138672,2.2072534561157227,1.1336463689804077
126,4.2,sad,0.15277062356472015,4.733713154791985e-08,48.51944351196289,0.00010320342698832974,51.133914947509766,8.447980508208275e-05,0.19368556141853333
129,4.3,fear,0.044677864760160446,7.207504371109508e-09,63.468292236328125,0.00011737569730030373,36.36134338378906,7.940705108921975e-05,0.12548093497753143
132,4.4,neutral,0.19878476858139038,3.7773297663079575e-05,0.33169081807136536,0.03212899714708328,0.8951369524002075,0.20420530438423157,98.33802032470703
135,4.5,neutral,0.2752929627895355,5.079565380583517e-05,0.5324880480766296,0.11559151858091354,1.091033697128296,0.27246949076652527,97.71307373046875
138,4.6,neutral,0.14421208202838898,2.5681449187686667e-05,0.0708502009510994,0.03824865072965622,1.104526162147522,0.01537766307592392,98.62675476074219
141,4.7,neutral,1.3499730825424194,0.0002489997132215649,0.520758330821991,0.1532159447669983,3.5656158924102783,0.188168004155159,94.2220230102539
144,4.8,neutral,1.698709487915039,0.0005151294753886759,3.5202763080596924,0.023938046768307686,14.248858451843262,0.49797558784484863,80.00971984863281
147,4.9,surprise,4.203850746154785,0.03944351524114609,14.517374038696289,0.13070489466190338,0.6871671676635742,80.23377990722656,0.18767784535884857
150,5.0,surprise,4.068535327911377,0.33714160323143005,19.874197006225586,0.08623094111680984,3.6157045364379883,71.9324951171875,0.08569467067718506
153,5.1,surprise,2.750467300415039,0.13615529239177704,41.0032844543457,0.8489862084388733,1.744961142539978,53.3951530456543,0.12099429965019226
156,5.2,surprise,0.9308996796607971,0.0066751171834766865,20.757585525512695,0.8396958112716675,0.10785820335149765,77.30670166015625,0.05058921501040459
159,5.3,angry,62.50737762451172,1.7787361145019531,5.570230484008789,1.2808250188827515,10.82522201538086,0.24006973206996918,17.797544479370117
162,5.4,fear,1.5292145013809204,0.03623287379741669,68.66791534423828,1.8286319971084595,0.06932567805051804,27.76365852355957,0.10502062737941742
165,5.5,surprise,1.7363942861557007,0.03234231099486351,32.45759582519531,24.499576568603516,0.20242998003959656,40.76054000854492,0.3111255466938019
168,5.6,angry,56.09184265136719,3.4227030277252197,20.828266143798828,4.307170391082764,8.27125072479248,0.6674501299858093,6.411318778991699
171,5.7,neutral,27.792673110961914,0.1938307136297226,4.366391658782959,0.4096791446208954,29.31492805480957,0.18758025765419006,37.73491668701172
174,5.8,neutral,18.341094970703125,0.02988232858479023,7.006707668304443,0.42543652653694153,14.002979278564453,0.0415283739566803,60.152374267578125
177,5.9,neutral,17.151025772094727,0.0035172400530427694,3.14646577835083,16.306331634521484,7.115506172180176,0.9485284090042114,55.32863235473633
180,6.0,neutral,32.67925262451172,0.07888418436050415,1.2511450052261353,0.155100017786026,8.280376434326172,0.20682911574840546,57.34841537475586
183,6.1,surprise,0.368808388710022,0.005185913294553757,32.856815338134766,0.15406738221645355,0.09196998178958893,66.5164794921875,0.006679979152977467
186,6.2,sad,1.245572566986084,0.011235004290938377,9.247941017150879,0.10169549286365509,84.95287322998047,0.0022512907162308693,4.438426971435547
189,6.3,neutral,1.3669945001602173,0.000607863359618932,0.5665502548217773,0.12415707856416702,5.385361194610596,0.002968970686197281,92.55335998535156
192,6.4,sad,0.005756530445069075,7.015985659108992e-08,8.44996166229248,6.119528279668884e-06,91.50210571289062,3.743306553616321e-09,0.04216694086790085
195,6.5,angry,41.066402435302734,0.012093208730220795,18.546632766723633,0.9075377583503723,30.178829193115234,4.271570682525635,5.016926288604736
198,6.6,neutral,8.032166481018066,0.011663139797747135,1.6453570127487183,0.18308211863040924,15.696673393249512,0.0012765483697876334,74.42977905273438
201,6.7,fear,20.72926139831543,0.006475756410509348,33.164886474609375,4.341188430786133,10.723637580871582,27.418916702270508,3.615628719329834
204,6.8,neutral,1.6680740118026733,0.0002735443995334208,3.4416747093200684,0.01776568405330181,6.4344868659973145,0.01570086181163788,88.42202758789062
207,6.9,sad,2.0551843643188477,9.827478606894147e-06,9.481731414794922,0.05338891223073006,80.1713638305664,0.0008556464454159141,8.237462043762207
210,7.0,happy,0.017052721232175827,1.7712118438595326e-09,1.24581778049469,95.3039779663086,0.7999494671821594,0.005518059246242046,2.627685308456421
213,7.1,fear,6.53170919418335,0.9404101967811584,90.83043670654297,0.049321163445711136,1.1189522743225098,0.22145527601242065,0.3077189028263092
216,7.2,angry,50.461517333984375,1.514954686164856,38.687618255615234,0.14752334356307983,3.6608128547668457,0.5501291751861572,4.977459907531738
219,7.3,sad,22.07649040222168,2.1400789126935216e-12,13.408288955688477,1.7305197205774725e-11,64.51517486572266,3.372477230488513e-17,5.0007682148134336e-05
222,7.4,sad,0.00026975598302669823,4.265514164103479e-09,0.9351952075958252,0.00020453565230127424,99.06399536132812,9.002800283042234e-09,0.00033847728627733886
225,7.5,angry,97.78585815429688,9.367403519533468e-10,0.5700283646583557,6.320913237267689e-11,1.6441051959991455,4.1508365183230277e-16,1.9480971786833834e-06
228,7.6,angry,97.84317779541016,1.0220666535332157e-09,0.38441717624664307,1.2386641712325286e-10,1.77239191532135,2.64017072694952e-16,2.2359133708960144e-06
231,7.7,angry,82.6051025390625,4.278058796103323e-09,1.1128634214401245,7.088983289271766e-10,16.282028198242188,3.126425289853461e-15,1.4888036275806371e-05
234,7.8,angry,65.53623962402344,3.653619629062632e-08,8.59570598602295,7.023524428717565e-09,25.868003845214844,1.141124141793709e-13,4.481897849473171e-05
237,7.9,angry,61.0703125,3.6762461963490978e-09,9.336629867553711,3.1015190415928373e-09,29.593048095703125,1.7217650365541188e-15,1.4462661056313664e-05
240,8.0,happy,4.973662376403809,0.01663053035736084,38.36071014404297,44.84940719604492,2.158308982849121,0.27544885873794556,9.365829467773438
243,8.1,fear,0.6122170686721802,4.316559998329694e-09,98.09696960449219,4.175444701104425e-06,1.2908153533935547,1.1482036643426841e-15,1.618683569404311e-07
246,8.2,fear,5.18729305267334,3.300052731081138e-10,94.35895538330078,1.561920839776576e-06,0.45374932885169983,4.0476313706988565e-13,6.288685199251631e-06
249,8.3,angry,70.17546844482422,0.0015288101276382804,8.174736976623535,0.5713931918144226,15.386873245239258,0.08577094972133636,5.604233264923096
252,8.4,happy,0.1085345596075058,1.4702111172937293e-07,0.5470380187034607,87.02499389648438,1.1240816116333008,2.1217976609477773e-05,11.195327758789062
255,8.5,sad,0.007001508958637714,2.9508209991035983e-05,0.012975936755537987,7.201788902282715,92.77095031738281,2.1400004164562336e-12,0.007259957492351532
258,8.6,fear,0.0217665396630764,1.1344103967303454e-07,90.07678985595703,5.127121925354004,0.6000375151634216,2.9418692588806152,1.2324135303497314
261,8.7,neutral,0.8818885684013367,9.624033054933534e-07,2.101308584213257,10.619199752807617,0.616379976272583,0.008092470467090607,85.77313232421875
264,8.8,neutral,0.22681093215942383,2.5818237645580666e-06,0.03537996858358383,0.058196231722831726,5.574174880981445,3.5475070490065264e-06,94.10543823242188
267,8.9,sad,24.06613540649414,0.0005789324641227722,17.183591842651367,0.03599076345562935,47.28424835205078,0.014113814570009708,11.415348052978516
270,9.0,neutral,2.8203389644622803,0.0008984151645563543,0.41966304183006287,4.0875678062438965,18.437807083129883,0.000575534300878644,74.233154296875
273,9.1,sad,29.90280532836914,0.022231636568903923,1.9315881729125977,0.15059560537338257,56.37904357910156,0.0003770192270167172,11.613357543945312
276,9.2,angry,35.424800872802734,0.02078934572637081,1.1962416172027588,0.2600697875022888,33.46544647216797,0.0005040516844019294,29.632139205932617
279,9.3,angry,54.2170524597168,0.0030687979888170958,1.2943192720413208,0.05968979001045227,35.012733459472656,6.998464959906414e-05,9.413060188293457
282,9.4,fear,11.704591751098633,0.0003921037423424423,53.998130798339844,0.41089051961898804,23.25067710876465,0.0029960330575704575,10.632325172424316
285,9.5,angry,97.7001953125,0.023128533735871315,1.5431880950927734,0.05662064254283905,0.6602908968925476,0.007395538501441479,0.009187383577227592
288,9.6,angry,49.93009948730469,0.18234440684318542,2.46103572845459,15.34425163269043,15.413981437683105,0.9971309304237366,15.671154975891113
291,9.7,surprise,2.5980610847473145,0.0012598676839843392,19.107839584350586,1.443218469619751,2.5693933963775635,64.99771881103516,9.282511711120605
294,9.8,surprise,3.006268262863159,0.024629369378089905,27.316200256347656,16.606338500976562,3.8244898319244385,38.57957458496094,10.642486572265625
297,9.9,surprise,3.204061508178711,0.0318915992975235,11.163783073425293,1.0672684907913208,4.584914207458496,65.9194564819336,14.028623580932617
300,10.0,surprise,6.541919708251953,0.024442773312330246,12.715435028076172,0.5533629059791565,8.341158866882324,49.308589935302734,22.515094757080078
303,10.1,fear,8.981339760794071e-07,5.281254600308927e-12,99.96505737304688,2.750030603237974e-08,0.00019819634326267987,3.566434679669328e-05,0.03471402823925018
306,10.2,neutral,0.0022696610540151596,3.368535658743177e-11,1.93342125415802,18.95306396484375,0.0712299793958664,0.6223306059837341,78.41768646240234
309,10.3,fear,1.6541997993613222e-08,2.876569289841577e-14,99.99427032470703,3.1894280549948917e-09,7.010855824773898e-06,2.193247746617999e-05,0.005698082502931356
312,10.4,fear,7.986019845418468e-09,3.794313225159024e-14,99.98552703857422,8.101143755823159e-09,4.884873760602204e-06,2.8811346055590548e-05,0.014441589824855328
315,10.5,fear,2.4764692518886022e-09,1.5331845222652657e-14,99.99371337890625,1.8262710232974655e-09,3.5399148146098014e-06,1.5232285477395635e-05,0.006263721268624067
318,10.6,fear,1.1848357850396951e-09,9.611110269531543e-16,99.9989242553711,1.9966807721094604e-11,3.166268925269833e-06,2.4576431769673945e-06,0.0010684030130505562
321,10.7,fear,4.2619610063354685e-09,4.007044787532289e-15,99.98866271972656,3.0410890472509777e-10,8.671540854265913e-06,2.630266681080684e-05,0.01130746491253376
324,10.8,fear,5.8730846852483864e-09,4.003551848650939e-17,99.99959564208984,1.5572254857126877e-12,3.1732433853903785e-06,6.696950549667235e-07,0.00040344666922464967
327,10.9,fear,2.0441366377355052e-09,1.0815769080164143e-18,100.0,6.2927869126205415e-15,2.65178459812887e-06,1.5447577084160002e-07,4.273537797416793e-06
330,11.0,fear,2.5517341573078056e-09,2.5608967311777615e-20,99.99999237060547,5.742332810968441e-17,6.261399448703742e-06,4.729356462007672e-09,8.695215001353063e-06
333,11.1,fear,1.1501894272084034e-13,1.9471725664878382e-27,99.99996185302734,1.1763888668151251e-19,2.627878359362512e-09,1.7393992024494764e-08,3.37601377395913e-05
336,11.2,fear,1.4631091477257385e-13,1.9002316171083036e-24,99.9990463256836,9.985937436465944e-17,5.387475354723392e-08,1.337705555215507e-07,0.0009542524931021035
339,11.3,fear,4.650120913329836e-11,4.774975614660862e-21,99.98743438720703,1.84628957359146e-14,1.046794841386145e-05,2.636254770038704e-08,0.012555976398289204
342,11.4,fear,4.24449336788868e-10,3.922725371095725e-20,99.99040985107422,9.865673273982967e-14,4.350425297161564e-05,5.252202583960752e-08,0.009557315148413181
345,11.5,fear,9.5222652873872e-08,1.492760532300705e-18,99.888916015625,5.737103500602636e-13,0.0007711962098255754,1.1772745267535356e-07,0.11031747609376907
348,11.6,fear,1.9292094310952024e-10,7.152134569547534e-22,99.99966430664062,2.613386221668359e-16,8.284101568278857e-06,1.8210629093573516e-07,0.0003265754785388708
351,11.7,fear,1.86156279280425e-09,6.727163170849021e-19,99.99980926513672,1.6374424873736443e-13,3.5836374081554823e-06,4.7766483476152644e-05,0.00013645259605254978
354,11.8,fear,3.6541798635880696e-06,3.515555190437402e-15,99.99848175048828,2.3708567661179236e-12,0.001113527687266469,2.9712395189562812e-05,0.00036036394885741174
357,11.9,fear,6.595570312128984e-08,1.5785833283040807e-15,99.99974060058594,1.5934381093242467e-13,8.741421879676636e-06,4.8841516218089964e-06,0.00025065572117455304
360,12.0,fear,1.4803501358073845e-07,3.6045370603376503e-16,99.99911499023438,3.687121205683992e-14,7.422356429742649e-05,4.94092887493025e-07,0.0008140579448081553
363,12.1,fear,9.53910586076745e-08,1.8804040108305842e-16,99.99917602539062,4.073947261354696e-14,5.941542622167617e-05,4.618622710950149e-07,0.0007660459959879518
366,12.2,fear,5.2954504781155265e-08,4.203241520327365e-17,99.99945068359375,4.9737253737509955e-15,5.4623607866233215e-05,1.2315464914536278e-07,0.0005001503159292042
369,12.3,fear,1.5622134696968715e-08,8.729583592948761e-18,99.99949645996094,2.238655563550386e-15,2.3858388885855675e-05,3.561851258382376e-08,0.0004780395538546145
372,12.4,fear,5.8386341095229e-08,4.046055738605394e-19,99.99870300292969,2.96325768039428e-16,0.00012908964708913118,4.4427476808550637e-08,0.0011680650059133768
375,12.5,fear,8.535940310139267e-08,6.752267068464239e-19,99.99767303466797,9.20335813784398e-16,0.00014590703358408064,1.3744808313731482e-07,0.0021841072011739016
378,12.6,fear,1.353397180992033e-07,5.074990872438934e-18,99.99909210205078,1.4752756960460388e-15,0.00011706349323503673,7.437251525743704e-08,0.0007948028505779803
381,12.7,fear,3.641279420207866e-07,8.58753848379993e-18,99.99850463867188,8.068669095932974e-16,0.00030584714841097593,4.339864290159312e-08,0.0011899686651304364
384,12.8,fear,9.606013691154658e-07,5.678605493088376e-17,99.99559783935547,1.1070779912920013e-14,0.000942271901294589,1.1687764356338448e-07,0.0034596859477460384
387,12.9,fear,4.382916358736111e-07,1.4005368836772186e-17,99.99586486816406,5.162131335725243e-15,0.0006154319853521883,4.023092969873687e-08,0.0035222626756876707
390,13.0,fear,6.546967483700428e-07,9.376793692448014e-18,99.994384765625,5.897793002942759e-15,0.0009104212513193488,3.4569112017379666e-08,0.004697233904153109
393,13.1,fear,1.9898462255696359e-07,4.0121912228214147e-19,99.97303771972656,9.770406461965739e-15,0.00048368857824243605,7.618331920866694e-08,0.026481688022613525
396,13.2,fear,5.497560628953124e-09,3.840691995667766e-20,99.9514389038086,7.564669986877444e-15,4.440971679287031e-05,1.7105541871842433e-07,0.04852680116891861
399,13.3,fear,3.4409328719675614e-09,1.8919993502690648e-21,99.09468841552734,4.281711229602199e-14,0.0004147525178268552,5.746898068537121e-07,0.904894232749939
402,13.4,fear,3.8066147456383703e-10,1.1407513330089908e-21,99.99543762207031,3.292517320267707e-17,3.0125860575935803e-05,3.601077436243827e-09,0.00453348271548748
405,13.5,fear,1.0947838191555093e-08,7.214782626431427e-18,99.9983901977539,1.4849769761491791e-15,0.00018621445633471012,2.7397106805437943e-08,0.001422872650437057
408,13.6,fear,5.3118380805017296e-09,5.728566953932395e-20,99.99930572509766,3.779889903796297e-18,0.00011722851922968403,1.8508011789819534e-09,0.0005806192639283836
411,13.7,fear,2.1773614022890797e-08,1.0689621451810392e-19,99.9991226196289,1.4752918426115958e-17,9.085409692488611e-05,5.5795998932239854e-09,0.0007943120435811579
414,13.8,fear,3.1374420839114237e-09,1.20362495170617e-19,99.99960327148438,1.913970470692394e-16,3.431430377531797e-05,9.361282593545184e-08,0.0003581741184461862
417,13.9,fear,2.9637639564761287e-10,1.0169227386220685e-21,99.9996566772461,1.2943111765937713e-17,5.411995061876951e-06,2.7019344983614246e-08,0.00033978171995840967
420,14.0,fear,2.848476177153003e-10,7.42648650843147e-22,99.99915313720703,1.4838147807710972e-17,4.739474206871819e-06,1.1051374038117956e-08,0.0008457450312562287
423,14.1,fear,1.7709508859375944e-10,1.1973876584973185e-21,99.99627685546875,9.015136432005539e-17,9.63145612331573e-06,1.3590750747027869e-08,0.0037080892361700535
426,14.2,fear,8.737838230743478e-11,7.112504217153147e-22,99.99600982666016,7.286997313704654e-17,6.1751416069455445e-06,2.7567439886411194e-08,0.003986193798482418
429,14.3,fear,1.0079112544580937e-10,2.276229389612956e-21,99.99803161621094,2.1454582224298899e-16,8.453171176370233e-06,7.850905348050219e-08,0.001967047108337283
432,14.4,fear,7.425288162110633e-11,4.238261493689747e-20,99.9969482421875,1.445965497334843e-15,1.4008727703185286e-05,4.1710049458743015e-07,0.0030447824392467737
435,14.5,fear,1.5015377829996623e-11,2.6422836698037718e-21,99.99716186523438,5.85265779355713e-16,1.3021498489251826e-05,1.358662728989657e-07,0.002832147292792797
438,14.6,fear,1.094213521873888e-11,5.004890463395621e-23,99.97142028808594,4.234344173103849e-16,2.3703907572780736e-05,1.7936162066689576e-07,0.028553852811455727
441,14.7,fear,2.9076212466373763e-13,3.249640681161147e-22,99.4307632446289,1.1823838349384053e-12,3.443767491262406e-05,5.181051164981909e-06,0.5691871643066406
444,14.8,fear,6.1608660881229405e-12,9.621336754626336e-21,99.63394165039062,1.1304578150309053e-12,7.601691322633997e-05,3.082474677285063e-06,0.3659709692001343
447,14.9,fear,6.222946962418374e-13,5.376971249627316e-21,99.59989166259766,1.4327088994348092e-11,4.642440671887016e-06,0.00037142285145819187,0.39972642064094543
